timestamp,epoch_ms,endpoint,scrape_ms,nixl_xfer_time_sum,nixl_xfer_time_count,nixl_bytes_sum,nixl_bytes_count,nixl_failed_transfers,nixl_failed_notifications,nixl_kv_expired,kv_cache_usage_pct,requests_running,requests_waiting,preemptions,ttft_sum,ttft_count,itl_sum,itl_count,e2e_sum,e2e_count,prefill_time_sum,prefill_time_count,decode_time_sum,decode_time_count,queue_time_sum,queue_time_count,prompt_tokens,generation_tokens,request_success,flops,cpu_seconds,rss_bytes
20:24:07,1775334247285,decode2,8.5,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.44,1060663296.0
20:24:09,1775334249387,prefill,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.5049827098846436,65.0,0.0421581887640059,4.0,1.5464422702789307,65.0,1.2401438346132636,65.0,0.0421581887640059,65.0,0.0018904502503573895,65.0,192.0,69.0,0.0,0.0,75.73,1059233792.0
20:24:09,1775334249387,decode1,14.1,2.1087040000000012,572.0,217350144.0,572.0,0.0,0.0,0.0,0.0,0,0,0.0,107.84743165969849,4757.0,379.32478642789647,40274.0,486.43307876586914,4757.0,63.83440320985392,4757.0,379.32478642789647,4757.0,24.37502720253542,4757.0,17756.0,45031.0,0.0,0.0,124.39,1049595904.0
20:24:09,1775334249387,decode2,8.9,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.45,1060663296.0
20:24:11,1775334251433,prefill,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.5615921020507812,68.0,0.0421581887640059,4.0,1.6030516624450684,68.0,1.2858268776908517,68.0,0.0421581887640059,68.0,0.0019394494593143463,68.0,201.0,72.0,0.0,0.0,75.74000000000001,1059233792.0
20:24:11,1775334251433,decode1,14.1,2.118506000000001,575.0,218431488.0,575.0,0.0,0.0,0.0,0.0,0,0,0.0,107.90704870223999,4760.0,379.57498626131564,40301.0,486.7433114051819,4760.0,63.86761133139953,4760.0,379.57498626131564,4760.0,24.39034187607467,4760.0,17765.0,45061.0,0.0,0.0,124.43,1049595904.0
20:24:11,1775334251433,decode2,8.2,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.46000000000001,1060663296.0
20:24:13,1775334253480,prefill,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.6000943183898926,70.0,0.0421581887640059,4.0,1.6415538787841797,70.0,1.31647285586223,70.0,0.0421581887640059,70.0,0.0019708722829818726,70.0,207.0,74.0,0.0,0.0,75.76,1059233792.0
20:24:13,1775334253480,decode1,14.2,2.124917000000001,577.0,219152384.0,577.0,0.0,0.0,0.0,0.0,0,0,0.0,107.94896745681763,4762.0,379.7608922724612,40319.0,486.97100853919983,4762.0,63.89200965221971,4762.0,379.7608922724612,4762.0,24.400435680989176,4762.0,17771.0,45081.0,0.0,0.0,124.46000000000001,1049595904.0
20:24:13,1775334253480,decode2,8.1,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.47,1060663296.0
20:24:15,1775334255524,prefill,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.6380136013031006,72.0,0.0421581887640059,4.0,1.6794731616973877,72.0,1.3469508257694542,72.0,0.0421581887640059,72.0,0.0020029270090162754,72.0,213.0,76.0,0.0,0.0,75.77000000000001,1059233792.0
20:24:15,1775334255524,decode1,14.2,2.1315910000000007,579.0,219873280.0,579.0,0.0,0.0,0.0,0.0,0,0,0.0,107.99043893814087,4764.0,379.9354958264157,40337.0,487.1869087219238,4764.0,63.915444013196975,4764.0,379.9354958264157,4764.0,24.410799398086965,4764.0,17777.0,45101.0,0.0,0.0,124.49000000000001,1049595904.0
20:24:15,1775334255524,decode2,8.4,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.48,1060663296.0
20:24:17,1775334257569,prefill,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.6762430667877197,74.0,0.0421581887640059,4.0,1.7177026271820068,74.0,1.3773818397894502,74.0,0.0421581887640059,74.0,0.0020354045554995537,74.0,219.0,78.0,0.0,0.0,75.79,1059233792.0
